Date,Time,Label,Temperature_F,PIR_1,PIR_2,PIR_3,PIR_4,PIR_5,PIR_6,PIR_7,PIR_8,PIR_9,PIR_10,PIR_11,PIR_12,PIR_13,PIR_14,PIR_15,PIR_16,PIR_17,PIR_18,PIR_19,PIR_20,PIR_21,PIR_22,PIR_23,PIR_24,PIR_25,PIR_26,PIR_27,PIR_28,PIR_29,PIR_30,PIR_31,PIR_32,PIR_33,PIR_34,PIR_35,PIR_36,PIR_37,PIR_38,PIR_39,PIR_40,PIR_41,PIR_42,PIR_43,PIR_44,PIR_45,PIR_46,PIR_47,PIR_48,PIR_49,PIR_50,PIR_51,PIR_52,PIR_53,PIR_54,PIR_55
2024-09-08,21:33:19,0,85,10312,10879,11404,11544,11300,10865,10381,9987,9640,9346,9234,9191,9321,9454,9569,9690,9829,9947,10159,10273,10326,10348,10349,10362,10359,10357,10391,10522,10543,10431,10444,10459,10406,10377,10322,10202,10109,9718,9068,8839,9114,9638,10184,10796,11107,11404,11553,11540,11448,11319,11170,10903,10732,10568,10440
2024-09-08,21:33:35,0,85,10289,10572,11266,11693,11597,11139,10544,10037,9668,9363,9280,9235,9324,9377,9414,9527,9708,9921,10090,10268,10434,10456,10480,10423,10444,10365,10360,10360,10389,10446,10438,10453,10427,10391,10374,10427,10462,10163,9400,8792,8764,9139,9688,10346,10866,11173,11423,11513,11460,11406,11335,11057,10883,10664,10424
2024-09-08,21:33:51,0,85,10259,10691,11353,11569,11346,10932,10519,10064,9673,9485,9424,9368,9409,9455,9622,9749,9841,10007,10064,10066,10115,10269,10345,10353,10325,10378,10451,10499,10440,10303,10352,10452,10432,10383,10400,10390,10378,9996,9263,8818,8975,9372,9939,10620,11081,11388,11514,11516,11449,11178,11087,10963,10804,10656,10545
2024-09-08,21:34:07,0,85,10566,11112,11509,11513,11216,10711,10196,9870,9659,9491,9326,9254,9339,9476,9610,9757,9803,9871,10057,10163,10209,10182,10243,10341,10471,10466,10494,10479,10520,10496,10509,10523,10448,10436,10363,10354,10248,9611,8949,8716,9010,9657,10366,10865,11277,11436,11445,11448,11423,11254,10987,10810,10644,10484,10433
2024-09-08,21:34:23,0,85,10385,10783,11443,11663,11452,11021,10436,9976,9682,9466,9391,9356,9232,9253,9422,9575,9737,9896,9996,10218,10355,10385,10347,10349,10352,10343,10402,10382,10339,10395,10469,10459,10319,10363,10454,10444,10425,10094,9377,8829,8812,9325,9933,10553,11057,11327,11382,11463,11501,11486,11301,11118,10909,10669,10429
2024-09-08,21:34:39,0,85,10470,11079,11551,11658,11303,10788,10249,9790,9559,9329,9277,9374,9373,9423,9552,9798,9951,10011,10085,10223,10279,10342,10349,10329,10369,10408,10379,10366,10358,10389,10383,10385,10364,10384,10336,10330,10275,9669,9002,8794,9147,9685,10247,10848,11258,11481,11502,11429,11340,11263,11209,11003,10869,10627,10413
2024-09-08,21:34:55,0,85,10261,10627,11246,11615,11522,11091,10556,9990,9593,9477,9412,9353,9319,9441,9534,9636,9739,9783,9859,10086,10298,10358,10404,10410,10352,10358,10299,10264,10395,10501,10476,10480,10552,10594,10561,10407,10310,10079,9303,8746,8745,9182,9852,10457,10983,11405,11524,11522,11555,11427,11215,11015,10856,10715,10484
2024-09-08,21:35:11,0,85,10282,10932,11567,11675,11407,10971,10408,9977,9672,9446,9272,9254,9324,9455,9623,9765,9856,9901,9936,10013,10120,10172,10257,10275,10299,10322,10438,10512,10485,10502,10496,10638,10686,10598,10526,10466,10311,9784,9000,8624,8816,9322,9981,10573,11026,11367,11579,11559,11454,11369,11213,11025,10846,10632,10427
2024-09-08,21:35:27,0,85,10650,11237,11689,11602,11189,10614,10129,9781,9589,9401,9351,9301,9433,9582,9637,9650,9761,9909,10028,10094,10239,10344,10347,10323,10267,10245,10460,10567,10563,10590,10559,10462,10396,10504,10540,10534,10287,9499,8741,8559,8915,9496,10173,10833,11284,11538,11547,11502,11365,11211,11008,10883,10679,10577,10517
2024-09-08,21:35:43,0,85,10435,10789,11444,11728,11465,10931,10422,10004,9733,9524,9387,9417,9387,9438,9477,9553,9674,9799,9962,10069,10212,10269,10367,10418,10412,10352,10355,10393,10492,10558,10597,10574,10518,10437,10405,10458,10359,9854,9103,8688,8758,9227,9962,10489,10859,11175,11385,11477,11436,11362,11288,11208,11033,10871,10642
2024-09-08,21:35:59,0,85,10552,11169,11576,11656,11327,10914,10465,10033,9769,9432,9201,9173,9244,9269,9376,9532,9733,10006,10129,10265,10310,10312,10329,10343,10320,10410,10558,10563,10523,10529,10537,10550,10440,10347,10321,10353,10270,9681,8987,8829,9110,9667,10208,10698,11100,11343,11414,11508,11424,11224,11022,10841,10740,10655,10583
2024-09-08,21:36:15,0,85,10644,11334,11686,11610,11183,10638,10209,9827,9527,9361,9386,9387,9368,9420,9566,9700,9836,10026,10207,10297,10229,10245,10366,10428,10404,10336,10374,10351,10388,10370,10355,10489,10545,10439,10392,10339,10102,9408,8888,8866,9224,9817,10434,10957,11198,11430,11542,11585,11478,11338,11175,10894,10597,10419,10319
2024-09-08,21:36:31,0,85,10491,11005,11535,11666,11347,10790,10303,9881,9661,9493,9447,9413,9438,9514,9545,9692,9857,9919,9945,10060,10173,10340,10386,10346,10282,10330,10388,10384,10349,10389,10444,10414,10469,10496,10498,10464,10397,9923,9207,8807,8903,9341,9943,10532,11028,11417,11613,11541,11505,11420,11169,10959,10770,10613,10450
2024-09-08,21:36:47,0,85,10703,11325,11671,11580,11195,10729,10266,9916,9549,9321,9281,9261,9304,9502,9638,9780,10000,10118,10160,10195,10215,10412,10426,10376,10357,10286,10220,10280,10388,10456,10405,10353,10379,10471,10473,10474,10137,9416,8916,8755,8998,9539,10289,10897,11329,11545,11636,11597,11461,11275,11094,10902,10663,10577,10543
2024-09-08,21:37:03,0,85,10162,10766,11443,11603,11298,10855,10411,10034,9708,9513,9460,9465,9486,9503,9585,9791,9902,10053,10129,10128,10138,10143,10164,10201,10315,10343,10349,10415,10541,10599,10596,10514,10534,10468,10485,10458,10461,9946,9128,8685,8835,9287,9895,10446,10855,11290,11525,11491,11384,11292,11196,11041,10796,10584,10541
2024-09-08,21:37:19,0,85,10518,11149,11625,11639,11314,10727,10189,9721,9497,9397,9287,9247,9339,9493,9674,9764,9894,10039,10081,10113,10170,10307,10437,10473,10505,10439,10415,10407,10541,10607,10619,10492,10412,10450,10403,10325,10235,9638,8980,8716,9019,9583,10212,10655,11033,11402,11467,11419,11341,11154,11050,10899,10722,10522,10378
2024-09-08,21:37:35,0,85,10713,11339,11643,11472,11056,10511,10076,9754,9584,9442,9290,9322,9451,9528,9605,9725,9831,9848,9960,10110,10304,10459,10472,10444,10416,10402,10431,10440,10472,10521,10471,10478,10463,10399,10389,10482,10104,9341,8841,8936,9311,9794,10382,10789,11169,11431,11513,11454,11327,11185,10987,10800,10655,10560,10455
2024-09-08,21:37:51,0,85,10386,10921,11573,11637,11269,10812,10377,9931,9610,9445,9413,9452,9541,9620,9676,9701,9758,9831,9906,9975,10165,10237,10367,10485,10493,10546,10510,10533,10570,10549,10456,10345,10332,10392,10368,10286,10203,9672,8978,8752,9047,9556,10145,10654,11119,11292,11372,11492,11505,11351,11110,11024,10924,10706,10502
2024-09-08,21:38:07,0,85,10770,11419,11620,11402,11071,10524,10067,9723,9538,9528,9446,9424,9513,9516,9644,9777,9847,9890,9927,10015,10176,10245,10301,10304,10395,10424,10414,10448,10485,10494,10559,10612,10594,10493,10449,10343,10104,9429,8844,8769,9080,9637,10327,10951,11185,11360,11473,11459,11397,11244,11120,11011,10836,10734,10568
2024-09-08,21:38:23,0,85,10313,10919,11531,11610,11345,10848,10336,9879,9536,9255,9116,9127,9280,9426,9586,9739,9938,10083,10117,10102,10175,10345,10371,10368,10375,10464,10462,10489,10551,10599,10524,10550,10561,10451,10382,10379,10341,9862,9133,8778,8941,9324,9894,10479,10925,11281,11460,11452,11478,11365,11168,10997,10721,10624,10526
2024-09-08,21:38:39,0,85,10386,11053,11534,11550,11091,10519,10093,9801,9583,9419,9459,9498,9622,9706,9737,9827,9906,9983,10004,10111,10240,10227,10196,10263,10411,10473,10537,10532,10466,10473,10460,10403,10370,10413,10383,10406,10195,9495,8814,8714,9014,9625,10308,10860,11246,11485,11547,11483,11322,11226,11021,10947,10872,10687,10480
2024-09-08,21:38:55,0,85,10722,11312,11498,11284,10892,10414,9993,9732,9475,9336,9348,9296,9399,9546,9633,9744,9931,10036,10082,10122,10264,10346,10457,10541,10621,10615,10523,10457,10419,10465,10394,10371,10472,10481,10362,10324,10004,9318,8841,8886,9312,9793,10314,10820,11161,11394,11453,11374,11186,11084,10991,10773,10630,10535,10506
2024-09-08,21:39:11,0,85,10537,11223,11697,11705,11330,10775,10314,9915,9552,9378,9267,9181,9386,9496,9585,9759,9892,10003,10100,10171,10329,10378,10403,10344,10291,10323,10302,10348,10383,10382,10422,10547,10562,10507,10411,10336,10228,9605,8899,8643,9066,9664,10217,10695,11033,11327,11392,11376,11298,11190,11094,10936,10781,10747,10582
2024-09-08,21:39:27,0,85,10729,11357,11662,11462,11057,10582,10057,9688,9552,9452,9389,9398,9432,9482,9537,9713,9856,9920,9970,10116,10342,10420,10381,10400,10478,10532,10525,10394,10375,10444,10443,10420,10369,10348,10382,10403,10201,9504,8921,8825,9063,9647,10340,10908,11284,11526,11592,11526,11426,11200,10956,10807,10631,10551,10519
2024-09-08,21:39:43,0,85,10392,11011,11506,11637,11404,10856,10382,10008,9734,9552,9461,9449,9439,9420,9518,9703,9741,9839,10017,10083,10153,10268,10310,10342,10390,10409,10428,10417,10378,10348,10398,10541,10554,10564,10538,10538,10434,9873,9063,8692,8968,9494,9991,10568,11012,11266,11466,11468,11438,11304,11155,10923,10718,10532,10435
2024-09-08,21:39:59,0,85,10595,11178,11533,11524,11131,10553,10164,9877,9555,9356,9310,9293,9306,9455,9587,9749,9865,9957,10066,10148,10254,10347,10401,10420,10400,10448,10525,10553,10496,10353,10251,10320,10397,10478,10561,10577,10277,9489,8901,8826,9111,9613,10200,10822,11254,11510,11605,11525,11389,11183,10980,10894,10808,10628,10518
2024-09-08,21:40:15,0,85,10787,11385,11657,11459,11024,10553,10112,9727,9490,9355,9346,9359,9449,9535,9585,9635,9797,9870,10043,10256,10378,10430,10372,10310,10350,10498,10604,10605,10521,10387,10377,10361,10392,10417,10379,10222,9830,9187,8831,9013,9449,10075,10638,11080,11364,11478,11480,11408,11242,11033,10896,10818,10735,10631,10429
2024-09-08,21:40:31,0,85,10505,11199,11579,11630,11340,10810,10270,9904,9657,9521,9491,9406,9383,9394,9498,9734,9912,9977,10040,10161,10201,10238,10404,10531,10467,10414,10459,10415,10416,10471,10472,10478,10453,10433,10367,10314,10241,9720,9047,8793,9060,9655,10216,10644,11039,11327,11449,11372,11248,11190,11173,11049,10839,10726,10534
2024-09-08,21:40:47,0,85,10716,11401,11693,11410,10876,10372,10012,9708,9478,9331,9290,9348,9437,9527,9671,9869,10056,10016,10110,10171,10277,10335,10324,10434,10521,10487,10368,10357,10430,10447,10508,10508,10496,10451,10399,10332,10026,9261,8737,8713,9240,9881,10423,10945,11372,11605,11601,11505,11353,11209,11027,10823,10691,10562,10453
2024-09-08,21:41:03,0,85,10345,10928,11520,11549,11263,10818,10272,9840,9558,9397,9343,9376,9422,9475,9599,9697,9832,9918,9991,10073,10176,10295,10381,10416,10361,10353,10524,10625,10495,10372,10342,10317,10374,10508,10622,10500,10156,9548,8879,8691,9003,9600,10227,10767,11210,11482,11523,11525,11401,11259,11102,10991,10829,10571,10491
2024-09-08,21:41:19,0,85,10676,11366,11554,11416,10980,10517,10182,9880,9649,9524,9361,9439,9530,9627,9765,9851,9871,9883,9884,9911,9984,10044,10144,10221,10337,10404,10512,10628,10625,10588,10546,10530,10453,10444,10495,10475,10068,9290,8724,8737,9203,9855,10490,11004,11313,11480,11494,11494,11336,11081,10944,10789,10710,10667,10481
2024-09-08,21:41:35,0,85,10477,10981,11519,11680,11405,10931,10497,9977,9652,9490,9441,9395,9304,9272,9435,9738,9812,9803,9827,9969,10117,10225,10293,10278,10324,10401,10468,10452,10452,10390,10388,10434,10464,10544,10566,10569,10467,9859,9040,8725,8914,9366,9970,10550,11074,11407,11520,11480,11426,11350,11160,10964,10728,10581,10460
2024-09-08,21:41:51,0,85,10753,11376,11790,11629,11153,10609,10211,9832,9548,9467,9422,9440,9449,9442,9530,9639,9660,9798,9976,10075,10129,10185,10315,10422,10484,10442,10405,10426,10427,10444,10493,10402,10399,10395,10350,10365,10240,9589,8930,8815,9119,9695,10346,10897,11266,11460,11503,11424,11340,11179,10933,10752,10648,10476,10320
2024-09-08,21:42:07,0,85,10474,10946,11473,11630,11390,10912,10426,10011,9675,9438,9344,9368,9417,9464,9474,9590,9706,9707,9817,9919,10014,10207,10405,10514,10550,10593,10628,10584,10546,10519,10421,10306,10380,10487,10412,10302,10191,9869,9216,8787,8858,9286,9898,10562,11009,11332,11466,11507,11514,11406,11242,11108,10892,10707,10482
2024-09-08,21:42:23,0,85,10353,11046,11544,11525,11136,10618,10107,9735,9505,9454,9380,9327,9362,9549,9721,9835,9992,10126,10186,10171,10193,10268,10340,10459,10474,10423,10457,10420,10540,10516,10547,10552,10484,10401,10321,10333,10182,9575,8892,8650,9009,9604,10228,10737,11079,11266,11359,11411,11442,11291,11086,10939,10865,10638,10449
2024-09-08,21:42:39,0,85,10791,11307,11618,11501,11051,10565,10153,9846,9665,9435,9284,9357,9440,9489,9625,9709,9809,9939,9974,10078,10210,10302,10465,10456,10515,10571,10568,10666,10625,10349,10288,10435,10465,10353,10327,10338,10062,9378,8813,8841,9212,9791,10445,10892,11186,11297,11398,11447,11362,11222,10972,10807,10635,10486,10410
2024-09-08,21:42:55,0,85,10389,10967,11470,11493,11245,10779,10344,9990,9767,9583,9438,9270,9326,9488,9683,9806,9873,9881,9931,10015,10109,10198,10271,10356,10431,10604,10604,10536,10484,10399,10384,10472,10432,10327,10289,10336,10266,9752,9017,8665,8826,9351,10024,10638,11091,11401,11605,11641,11486,11286,11148,10990,10800,10685,10495
2024-09-08,21:43:11,0,85,10536,11162,11551,11442,11024,10587,10165,9842,9590,9393,9364,9341,9446,9517,9681,9716,9837,9960,10077,10189,10270,10302,10412,10533,10504,10453,10467,10517,10477,10440,10363,10307,10338,10399,10370,10372,10291,9608,8893,8656,8984,9644,10361,10922,11255,11449,11504,11406,11331,11237,11056,10885,10814,10665,10408
2024-09-08,21:43:27,0,85,10371,10798,11466,11627,11250,10736,10300,9894,9629,9446,9350,9360,9494,9539,9610,9738,9881,10002,10067,10120,10167,10299,10356,10374,10335,10251,10377,10471,10497,10438,10407,10448,10436,10431,10358,10327,10236,9831,9136,8734,8877,9443,10059,10598,11048,11374,11595,11563,11484,11364,11204,11044,10884,10726,10555
2024-09-08,21:43:43,0,85,10471,11134,11552,11544,11130,10605,10229,9928,9671,9474,9391,9434,9471,9481,9574,9769,9911,9938,10032,10110,10164,10303,10440,10402,10339,10347,10409,10360,10367,10364,10429,10512,10511,10508,10492,10505,10289,9560,8891,8739,9097,9720,10385,10891,11194,11342,11402,11364,11302,11263,11153,10946,10741,10543,10460
2024-09-08,21:43:59,0,85,10245,10731,11379,11648,11396,11030,10606,10075,9746,9585,9407,9235,9274,9366,9400,9442,9589,9818,10001,10190,10324,10425,10457,10459,10456,10470,10384,10435,10489,10493,10380,10317,10345,10416,10426,10486,10562,10143,9463,8944,8892,9274,9853,10453,10905,11184,11366,11433,11346,11273,11206,11051,10827,10651,10524
2024-09-08,21:44:15,0,85,10344,10945,11470,11575,11203,10735,10390,10114,9844,9628,9467,9425,9426,9499,9556,9674,9755,9865,9924,9990,10151,10321,10264,10302,10396,10493,10524,10526,10524,10454,10391,10444,10461,10447,10397,10351,10278,9743,9130,8877,9085,9545,10152,10692,11172,11413,11567,11507,11362,11123,10897,10744,10682,10638,10430
2024-09-08,21:44:31,0,85,10560,11166,11505,11387,11086,10640,10204,9799,9425,9277,9265,9333,9401,9482,9696,9846,9916,10068,10178,10310,10395,10321,10321,10394,10456,10502,10655,10561,10467,10437,10417,10469,10388,10360,10392,10355,10021,9283,8750,8764,9297,9939,10499,10913,11162,11310,11401,11377,11311,11233,11087,10919,10709,10522,10379
2024-09-08,21:44:47,0,85,10343,10840,11450,11535,11254,10790,10392,9962,9693,9497,9435,9363,9337,9408,9607,9749,9839,9924,9919,9970,10062,10244,10298,10394,10519,10594,10606,10575,10499,10381,10271,10355,10382,10360,10362,10398,10337,9757,9047,8769,8853,9416,10095,10790,11200,11433,11584,11594,11449,11276,11085,10932,10754,10571,10399
2024-09-08,21:45:03,0,85,10658,11163,11586,11507,11151,10632,10185,9840,9612,9528,9471,9359,9339,9443,9557,9737,9900,10013,10048,10118,10190,10261,10312,10356,10347,10427,10514,10381,10356,10430,10491,10407,10408,10371,10294,10302,10155,9598,9098,8962,9198,9687,10281,10835,11172,11373,11477,11380,11336,11227,11113,10966,10800,10602,10365
2024-09-08,21:45:19,0,85,10195,10675,11374,11587,11438,11020,10484,10067,9622,9408,9314,9278,9355,9426,9568,9731,9803,9909,10004,10188,10408,10463,10434,10421,10432,10405,10402,10365,10416,10448,10405,10355,10343,10342,10344,10373,10460,10003,9246,8833,8928,9372,9894,10498,11047,11345,11472,11513,11532,11438,11176,10936,10689,10529,10419
2024-09-08,21:45:35,0,85,10288,10968,11535,11626,11329,10765,10313,9907,9582,9342,9174,9166,9302,9376,9476,9661,9841,9976,10143,10215,10311,10391,10543,10628,10557,10439,10368,10310,10325,10279,10328,10374,10362,10436,10424,10436,10321,9787,9094,8804,9024,9564,10161,10689,11068,11315,11430,11482,11440,11330,11117,10869,10677,10588,10517
2024-09-08,21:45:51,0,85,10315,10624,11239,11522,11475,11130,10616,10239,9930,9684,9475,9368,9364,9419,9467,9510,9615,9838,10020,10176,10273,10309,10342,10448,10489,10515,10472,10458,10442,10455,10431,10435,10392,10398,10349,10358,10403,10159,9353,8857,8823,9206,9828,10498,10991,11309,11440,11383,11291,11220,11121,10969,10826,10631,10330
2024-09-08,21:46:07,0,85,10246,10789,11366,11559,11362,10906,10429,9999,9678,9480,9461,9457,9499,9530,9576,9656,9784,9895,10004,10135,10219,10220,10231,10269,10426,10452,10407,10450,10530,10541,10486,10391,10392,10365,10343,10393,10403,9897,9130,8772,8923,9462,10068,10686,11138,11298,11428,11507,11385,11214,11003,10852,10665,10576,10484
2024-09-08,21:46:23,0,85,10213,10450,11107,11505,11372,11034,10660,10278,9926,9665,9498,9446,9373,9407,9486,9562,9659,9880,10075,10168,10312,10342,10267,10250,10315,10349,10311,10334,10383,10456,10558,10579,10523,10495,10392,10355,10297,10143,9559,8988,8926,9260,9791,10306,10718,11102,11328,11357,11285,11291,11259,11103,10880,10819,10727
2024-09-08,21:46:39,0,85,10355,10705,11270,11484,11313,10862,10431,10048,9715,9528,9479,9495,9480,9459,9605,9755,9886,9899,9972,10158,10280,10262,10274,10313,10357,10446,10526,10424,10463,10482,10443,10413,10349,10334,10369,10373,10316,9930,9202,8715,8807,9360,9959,10530,10980,11261,11483,11543,11487,11376,11188,11005,10792,10564,10362
2024-09-08,21:46:55,0,85,10403,10988,11470,11544,11147,10693,10200,9800,9617,9483,9356,9309,9411,9496,9562,9625,9789,10029,10169,10275,10329,10314,10284,10344,10402,10408,10423,10369,10340,10315,10326,10410,10503,10483,10469,10490,10394,9717,9053,8897,9146,9589,10148,10731,11123,11327,11435,11451,11320,11181,11006,10885,10714,10600,10535
2024-09-08,21:47:11,0,85,10305,10565,11070,11369,11284,10935,10608,10223,9841,9627,9523,9462,9494,9507,9549,9622,9711,9888,9991,10158,10301,10316,10294,10349,10426,10422,10429,10381,10464,10502,10421,10393,10382,10340,10264,10190,10273,10096,9496,9091,8998,9341,9822,10417,10986,11289,11464,11467,11381,11262,11101,10935,10730,10611,10542
2024-09-08,21:47:27,0,85,10290,10813,11422,11575,11222,10792,10353,9934,9691,9484,9418,9405,9363,9403,9537,9635,9754,9915,10013,10121,10253,10351,10421,10486,10490,10489,10441,10400,10420,10320,10315,10435,10470,10425,10391,10422,10369,9796,9111,8941,9155,9629,10230,10719,11052,11371,11463,11528,11404,11107,10953,10879,10737,10474,10346
2024-09-08,21:47:43,0,85,10688,11200,11477,11318,10917,10533,10246,10029,9691,9435,9312,9353,9523,9629,9620,9772,9920,10018,10148,10086,10108,10143,10190,10281,10318,10344,10438,10481,10464,10470,10406,10341,10337,10375,10519,10532,10345,9726,9172,9023,9322,9843,10399,10797,11130,11309,11353,11258,11175,11034,10859,10695,10606,10548,10430
2024-09-08,21:47:59,0,85,10434,10960,11492,11589,11301,10845,10442,10132,9891,9587,9338,9269,9351,9493,9634,9757,9932,10017,10057,10133,10196,10195,10238,10351,10415,10391,10389,10384,10369,10503,10568,10488,10460,10460,10457,10405,10275,9907,9232,8799,8976,9510,10042,10518,10948,11263,11445,11445,11442,11313,11042,10806,10690,10570,10433
2024-09-08,21:48:15,0,85,10354,10938,11474,11554,11258,10879,10422,10032,9731,9487,9409,9437,9501,9570,9632,9790,9782,9886,9945,10064,10200,10286,10362,10465,10519,10550,10478,10428,10425,10420,10349,10354,10340,10307,10266,10305,10196,9616,9032,8935,9264,9856,10360,10691,11065,11356,11446,11405,11328,11178,10976,10826,10728,10603,10470
2024-09-08,21:48:31,0,85,10270,10670,11256,11599,11494,11046,10624,10189,9867,9667,9554,9444,9438,9476,9578,9657,9761,9893,10029,10120,10204,10275,10327,10373,10357,10299,10360,10347,10368,10468,10421,10440,10396,10454,10560,10502,10364,10002,9382,8934,9018,9354,9884,10453,10838,11076,11284,11389,11358,11326,11223,11084,10872,10659,10494
2024-09-08,21:48:47,0,85,10482,10945,11426,11484,11227,10822,10358,9933,9625,9463,9412,9422,9442,9498,9670,9781,9945,10092,10160,10198,10168,10194,10226,10241,10323,10405,10402,10364,10395,10534,10511,10468,10367,10370,10446,10443,10353,9771,9082,8814,9035,9599,10205,10704,11096,11285,11320,11323,11297,11255,10987,10777,10696,10670,10572
2024-09-08,21:49:03,0,85,10552,11193,11592,11511,11080,10519,10101,9810,9566,9394,9371,9430,9463,9542,9763,9876,9988,10064,10208,10291,10252,10281,10345,10346,10310,10394,10346,10385,10414,10399,10379,10343,10336,10323,10360,10362,10169,9500,9026,8958,9395,9961,10427,10856,11102,11324,11417,11436,11293,11180,11034,10806,10658,10585,10445
2024-09-08,21:49:19,0,85,10280,10870,11500,11652,11412,10928,10349,9947,9807,9719,9600,9527,9471,9451,9475,9572,9789,9958,10089,10185,10214,10201,10226,10337,10412,10463,10474,10390,10367,10310,10298,10325,10363,10391,10420,10445,10344,9870,9191,8924,9085,9527,10109,10638,11012,11352,11551,11558,11438,11274,11010,10790,10619,10474,10353
2024-09-08,21:49:35,0,85,10490,11050,11486,11407,11007,10575,10117,9744,9548,9469,9318,9356,9466,9562,9743,9986,10079,10112,10170,10337,10313,10222,10306,10427,10375,10312,10412,10490,10476,10484,10447,10394,10331,10345,10400,10304,10191,9567,9004,8877,9237,9657,10208,10810,11268,11443,11416,11336,11251,11138,11029,10855,10706,10516,10396
2024-09-08,21:49:51,0,85,10280,10749,11253,11454,11270,10900,10440,10095,9823,9656,9546,9496,9511,9606,9627,9625,9724,9927,10070,10181,10167,10184,10271,10389,10459,10472,10476,10500,10442,10367,10438,10440,10329,10317,10412,10447,10376,9886,9202,8844,8954,9397,9959,10537,10989,11253,11357,11308,11297,11239,11138,10985,10785,10624,10505
2024-09-08,21:50:07,0,85,10294,10919,11405,11471,11198,10753,10253,9868,9660,9555,9391,9337,9396,9537,9567,9646,9834,9984,10087,10208,10393,10473,10479,10343,10349,10444,10455,10538,10528,10491,10386,10410,10469,10364,10294,10253,10142,9622,9096,8872,9108,9704,10258,10669,10994,11301,11473,11471,11347,11147,10977,10822,10647,10486,10344
2024-09-08,21:50:23,0,85,10385,10777,11326,11556,11325,10907,10409,10059,9934,9844,9603,9403,9364,9481,9614,9723,9838,9932,10077,10220,10261,10235,10207,10194,10274,10391,10415,10421,10392,10331,10344,10344,10344,10369,10432,10497,10542,10167,9462,8946,8917,9282,9835,10349,10863,11273,11437,11551,11584,11437,11196,10956,10706,10596,10419
2024-09-08,21:50:39,0,85,10353,10925,11469,11533,11164,10669,10255,9877,9589,9492,9445,9417,9444,9581,9678,9800,9887,10000,10051,10107,10128,10188,10359,10418,10429,10433,10491,10522,10457,10413,10388,10408,10394,10305,10280,10319,10363,9924,9137,8798,9051,9673,10326,10867,11199,11376,11434,11464,11391,11222,11049,10853,10685,10404,10245
2024-09-08,21:50:56,0,85,10610,11300,11671,11488,11029,10492,10083,9837,9681,9501,9377,9368,9428,9583,9702,9846,9926,10058,10225,10303,10385,10340,10331,10398,10394,10374,10328,10335,10379,10431,10434,10454,10352,10222,10319,10355,10119,9441,8932,8939,9301,9885,10470,10944,11232,11365,11381,11312,11216,11138,11069,10941,10692,10537,10385
2024-09-08,21:51:11,0,85,10345,10858,11364,11508,11236,10799,10363,9951,9718,9596,9542,9591,9557,9586,9639,9746,9827,9834,10010,10134,10232,10241,10187,10215,10266,10398,10423,10400,10480,10579,10560,10487,10432,10495,10475,10402,10301,9871,9148,8754,8931,9471,10164,10697,11072,11289,11327,11379,11390,11194,11009,10940,10770,10703,10529
2024-09-08,21:51:28,0,85,10404,10987,11454,11295,11005,10621,10248,9950,9732,9583,9562,9567,9594,9654,9661,9715,9761,9922,10051,10147,10173,10208,10229,10346,10472,10428,10401,10482,10514,10512,10496,10418,10446,10449,10440,10433,10217,9541,8982,8897,9205,9675,10246,10791,11149,11335,11378,11267,11215,11083,11021,10759,10571,10467,10433
2024-09-08,21:51:43,0,85,10192,10672,11247,11544,11365,10864,10486,10110,9831,9620,9503,9438,9379,9474,9658,9823,9907,9960,10063,10108,10151,10152,10185,10198,10334,10448,10479,10490,10444,10393,10404,10412,10408,10430,10510,10555,10549,10092,9209,8780,8890,9373,9993,10581,10969,11249,11387,11356,11289,11190,11072,10861,10684,10558,10567
2024-09-08,21:52:00,0,85,10484,10977,11327,11274,10990,10551,10188,9901,9713,9554,9481,9369,9376,9502,9719,9896,10047,10048,10081,10174,10247,10261,10398,10336,10291,10287,10288,10365,10468,10421,10422,10477,10459,10432,10435,10557,10466,9777,9094,8868,9182,9654,10172,10709,11141,11281,11372,11321,11164,11070,10939,10756,10649,10581,10556
2024-09-08,21:52:16,0,85,10724,11251,11439,11239,10866,10484,10100,9776,9633,9502,9355,9378,9365,9508,9707,9879,10028,10153,10192,10163,10278,10330,10426,10460,10425,10470,10521,10453,10417,10414,10431,10380,10364,10403,10407,10356,9950,9300,8906,8870,9335,9963,10587,11094,11265,11311,11324,11281,11222,11042,10981,10903,10746,10549,10355
2024-09-08,21:52:32,0,85,10404,10930,11376,11372,11133,10744,10299,9913,9649,9512,9459,9500,9564,9615,9718,9811,9867,9926,10034,10108,10194,10324,10416,10438,10403,10313,10280,10362,10394,10395,10412,10519,10487,10389,10409,10359,10267,9710,9144,8933,9159,9668,10257,10769,11220,11353,11308,11301,11325,11169,10951,10744,10596,10552,10449
2024-09-08,21:52:48,0,85,10498,11113,11437,11318,10927,10471,10076,9737,9567,9477,9558,9663,9608,9579,9645,9820,9880,10027,10139,10246,10283,10314,10395,10395,10402,10404,10452,10447,10513,10533,10504,10497,10468,10380,10340,10398,10184,9639,9024,8827,9146,9718,10358,10800,11081,11277,11384,11371,11281,11095,10966,10762,10639,10484,10349
2024-09-08,21:53:04,0,85,10407,10838,11355,11471,11155,10757,10432,10067,9738,9471,9341,9419,9566,9685,9711,9786,9942,9985,9996,10067,10153,10266,10339,10423,10454,10398,10380,10414,10409,10364,10339,10324,10335,10433,10450,10429,10354,10007,9380,9056,9170,9498,9931,10454,10940,11293,11555,11587,11330,11053,10859,10768,10655,10616,10426
